#"Step","Time (ps)","Temperature (K)","Speed (ns/day)"
1475000,2949.9999999440656,300.4253631543356,476
1480000,2959.999999943829,301.1177798090298,476
1485000,2969.9999999435927,299.1478735515135,476
1490000,2979.999999943356,302.8205096813456,476
1495000,2989.9999999431197,297.5652890348068,476
1500000,2999.9999999428833,298.88715326565745,476
1505000,3009.999999942647,298.77843874347684,476
1510000,3019.9999999424103,300.6444504433916,476
1515000,3029.999999942174,299.21466764781366,476
1520000,3039.9999999419374,299.84221377005355,476
1525000,3049.999999941701,298.20404489118243,476
1530000,3059.9999999414645,298.8744179464026,476
1535000,3069.999999941228,303.1598528756569,476
1540000,3079.9999999409915,302.0783235758829,476
1545000,3089.999999940755,299.48964883804365,476
1550000,3099.9999999405186,299.7946774221405,476
1555000,3109.999999940282,301.9456418903823,476
1560000,3119.9999999400457,301.6242740685609,476
1565000,3129.999999939809,302.4213812383101,476
1570000,3139.9999999395727,299.20142380018575,476
1575000,3149.9999999393362,300.95107094239523,476
1580000,3159.9999999391,299.81006593290675,476
1585000,3169.9999999388633,301.4892708404879,476
1590000,3179.999999938627,297.30958770289317,476
1595000,3189.9999999383904,299.31245986493894,476
1600000,3199.999999938154,300.258057319611,476
1605000,3209.9999999379174,303.0321017043818,476
1610000,3219.999999937681,300.80762172134416,476
1615000,3229.9999999374445,300.61376186157605,476
1620000,3239.999999937208,298.01515976549825,476
1625000,3249.9999999369716,298.74894409784145,476
1630000,3259.999999936735,302.3738227804679,476
1635000,3269.9999999364986,301.11954860337073,476
1640000,3279.999999936262,298.54455991174467,476
1645000,3289.9999999360257,299.99879628908616,476
1650000,3299.999999935789,301.57819697597915,476
1655000,3309.9999999355528,299.9653660760422,476
1660000,3319.9999999353163,297.9883846411621,476
1665000,3329.99999993508,297.86713378908996,476
1670000,3339.9999999348433,302.78217106400547,476
1675000,3349.999999934607,301.3394097399509,476
1680000,3359.9999999343704,300.6806886174517,476
1685000,3369.999999934134,299.6081580588873,476
1690000,3379.9999999338975,300.6955022700572,476
1695000,3389.999999933661,299.8465473161889,476
1700000,3399.9999999334245,299.6240329880973,476
1705000,3409.999999933188,302.11885107621987,476
1710000,3419.9999999329516,302.611836168972,476
1715000,3429.999999932715,300.9572838325179,476
1720000,3439.9999999324787,302.16238552693653,476
1725000,3449.999999932242,303.3636843135221,476
1730000,3459.9999999320057,296.7963941347958,476
1735000,3469.9999999317693,300.8609950905824,476
1740000,3479.999999931533,299.623413910078,476
1745000,3489.9999999312963,299.7438245848382,476
1750000,3499.99999993106,298.9374754646575,476
1755000,3509.9999999308234,298.967743957817,476
1760000,3519.999999930587,302.70836812012936,476
1765000,3529.9999999303504,301.01370837199414,476
1770000,3539.999999930114,300.6520562590576,476
1775000,3549.9999999298775,300.1450755810828,476
1780000,3559.999999929641,299.23023303801403,476
1785000,3569.9999999294046,298.0651503155594,476
1790000,3579.999999929168,298.3280373744831,476
1795000,3589.9999999289316,301.8516525810901,476
1800000,3599.999999928695,300.9369648075262,476
1805000,3609.9999999284587,299.7306691769274,476
1810000,3619.999999928222,300.457312002119,476
1815000,3629.9999999279858,302.67042748151596,476
1820000,3639.9999999277493,298.28563053015876,476
1825000,3649.999999927513,298.41939560219316,476
1830000,3659.9999999272763,297.46544059426014,476
1835000,3669.99999992704,300.56932090375966,476
1840000,3679.9999999268034,302.2614159001005,476
1845000,3689.999999926567,301.0843495959858,476
1850000,3699.9999999263305,298.6956591683203,476
1855000,3709.999999926094,302.2073571230552,476
1860000,3719.9999999258575,301.47140601764426,476
1865000,3729.999999925621,300.05690118318637,476
1870000,3739.9999999253846,303.58297059194143,476
1875000,3749.999999925148,298.8541652511987,476
1880000,3759.9999999249117,300.8494979273662,476
1885000,3769.999999924675,300.45028104461375,476
1890000,3779.9999999244387,300.8721384949303,476
1895000,3789.9999999242023,302.2256199246255,476
1900000,3799.999999923966,299.7881549930083,476
1905000,3809.9999999237293,299.15777879982284,476
1910000,3819.999999923493,300.92186372584035,476
1915000,3829.9999999232564,300.40836061873324,476
1920000,3839.99999992302,302.08475756529805,476
1925000,3849.9999999227834,300.81491799800057,476
1930000,3859.999999922547,302.290755776231,476
1935000,3869.9999999223105,299.32289575155056,476
1940000,3879.999999922074,297.98535558085325,476
1945000,3889.9999999218376,300.8312572357251,476
1950000,3899.999999921601,300.3956695193369,476
1955000,3909.9999999213646,299.21931073295866,476
1960000,3919.999999921128,299.05905796566856,476
1965000,3929.9999999208917,301.5265481812234,476
1970000,3939.9999999206552,298.18874482013325,476
1975000,3949.9999999204188,299.8844879548023,476
1980000,3959.9999999201823,300.2520434188517,476
1985000,3969.999999919946,301.4674041204479,476
1990000,3979.9999999197094,298.52068118814185,476
1995000,3989.999999919473,303.4534285163961,476
2000000,3999.9999999192364,302.4340723377065,476
2005000,4009.999999919,300.5399589176999,476
2010000,4019.9999999187635,301.4045898114149,476
2015000,4029.999999918527,298.5107538299032,476
2020000,4039.9999999182905,299.33468034384714,476
2025000,4049.999999918054,299.9972264841086,476
2030000,4059.9999999178176,300.0328234702202,476
2035000,4069.999999917581,298.82422840697814,476
2040000,4079.9999999173447,301.4232505917119,476
2045000,4089.999999917108,300.1861116097928,476
2050000,4099.999999917781,304.1257472453913,476
2055000,4109.999999919818,301.6331180402657,476
2060000,4119.999999921855,299.57119025716145,476
2065000,4129.999999923893,301.92850669520436,476
2070000,4139.99999992593,300.9352844529023,476
2075000,4149.999999927967,299.24416229344905,476
2080000,4159.999999930004,298.60901035554303,476
2085000,4169.999999932042,299.57744736714255,476
2090000,4179.999999934079,300.87116565804286,476
2095000,4189.999999936116,300.7515288308068,476
2100000,4199.999999938153,300.8980513320253,476
2105000,4209.999999940191,299.1084073277811,476
2110000,4219.999999942228,300.23128219527484,476
2115000,4229.999999944265,299.62040695969836,476
2120000,4239.9999999463025,299.90009756486114,476
2125000,4249.99999994834,299.14323046636855,476
2130000,4259.999999950377,299.06916220334125,476
2135000,4269.999999952414,297.98232652054435,476
2140000,4279.999999954452,304.53170765656864,476
2145000,4289.999999956489,299.09213441984434,476
2150000,4299.999999958526,298.6826364199851,476
2155000,4309.999999960563,298.7198695408621,476
2160000,4319.999999962601,299.381442844236,476
2165000,4329.999999964638,301.8943247445655,476
2170000,4339.999999966675,299.1805962468211,476
2175000,4349.9999999687125,302.27735715909824,476
2180000,4359.99999997075,297.51837176491307,476
2185000,4369.999999972787,300.2553156883825,476
2190000,4379.999999974824,300.9090620767977,476
2195000,4389.999999976862,297.4644677573727,476
2200000,4399.999999978899,299.83659784802103,476
2205000,4409.999999980936,298.3128036332217,476
2210000,4419.999999982973,300.2382689329215,476
2215000,4429.999999985011,301.6977674734274,476
2220000,4439.999999987048,300.21255508519,476
2225000,4449.999999989085,300.36064739138607,476
2230000,4459.999999991122,302.105607228592,476
2235000,4469.99999999316,299.03648372789223,476
2240000,4479.999999995197,303.4262111934747,476
2245000,4489.999999997234,298.4379900527024,476
2250000,4499.9999999992715,301.36722403096235,476
2255000,4510.000000001309,300.75564127764954,476
2260000,4520.000000003346,300.2105209716979,476
2265000,4530.000000005383,301.5225241740977,476
2270000,4540.000000007421,300.710426472309,476
2275000,4550.000000009458,300.0409820341178,476
2280000,4560.000000011495,298.7116446471766,476
2285000,4570.000000013532,299.32961717004616,476
2290000,4580.00000001557,299.5309059660463,476
2295000,4590.000000017607,298.1982963095744,476
2300000,4600.000000019644,297.83027653701043,476
2305000,4610.000000021681,301.8665988932711,476
2310000,4620.000000023719,300.3664401928527,476
2315000,4630.000000025756,300.256376964987,476
2320000,4640.000000027793,302.6044293426692,476
2325000,4650.0000000298305,299.2858837299662,476
2330000,4660.000000031868,299.58801591332974,476
2335000,4670.000000033905,303.1655130175479,476
2340000,4680.000000035942,302.3544765923637,476
2345000,4690.00000003798,300.22126639731914,476
2350000,4700.000000040017,299.72737479746735,476
2355000,4710.000000042054,300.5153284565021,476
2360000,4720.000000044091,298.3784922330587,476
2365000,4730.000000046129,298.3675257081448,476
2370000,4740.000000048166,297.9277813250553,476
2375000,4750.000000050203,300.14728657400894,476
2380000,4760.0000000522405,299.3765565498691,476
2385000,4770.000000054278,300.55634237528295,476
2390000,4780.000000056315,301.81287176516474,476
2395000,4790.000000058352,302.10169377111265,476
2400000,4800.0000000603895,302.0287973343362,476
2405000,4810.000000062427,300.49105175417264,476
2410000,4820.000000064464,300.2027161666685,476
2415000,4830.000000066501,300.2746618764866,476
2420000,4840.000000068539,300.5516550702794,476
2425000,4850.000000070576,300.3145039690165,476
2430000,4860.000000072613,301.24940021792577,476
2435000,4870.00000007465,299.5922831296773,476
2440000,4880.000000076688,304.82649934341725,476
2445000,4890.000000078725,300.5878490244811,476
2450000,4900.000000080762,299.9365789481432,476
2455000,4910.0000000827995,298.6595094339772,476
2460000,4920.000000084837,299.759257315463,476
2465000,4930.000000086874,299.4082400785014,476
2470000,4940.000000088911,300.4011085619353,476
2475000,4950.000000090949,299.5915313920824,476
2480000,4960.000000092986,299.65783906993875,476
2485000,4970.000000095023,300.31868274564704,476
2490000,4980.00000009706,300.6741661883195,476
2495000,4990.000000099098,299.47874864291754,476
2500000,5000.000000101135,300.18719499632664,476
2505000,5010.000000103172,299.6577064103632,476
2510000,5020.000000105209,298.2218433842383,476
2515000,5030.000000107247,300.90548026825724,476
2520000,5040.000000109284,299.2050498285848,476
2525000,5050.000000111321,301.20988977433484,476
2530000,5060.0000001133585,301.6540340333474,476
2535000,5070.000000115396,299.21475608753076,476
2540000,5080.000000117433,300.31461451866284,476
2545000,5090.00000011947,303.39990037765307,476
2550000,5100.000000121508,300.8385314024523,476
2555000,5110.000000123545,301.00163635061716,476
2560000,5120.000000125582,300.90735961224453,476
2565000,5130.000000127619,301.13560041201487,476
2570000,5140.000000129657,301.50297899663025,476
2575000,5150.000000131694,297.47278109077513,476
2580000,5160.000000133731,298.55683092248495,476
2585000,5170.0000001357685,303.9363978111926,476
2590000,5180.000000137806,297.75908256478715,476
2595000,5190.000000139843,301.3209479490172,476
2600000,5200.00000014188,298.61462627757555,476
2605000,5210.0000001439175,301.749991126344,476
2610000,5220.000000145955,300.5915856025264,476
2615000,5230.000000147992,300.76972530258934,476
2620000,5240.000000150029,302.30656437565324,476
2625000,5250.000000152067,298.43129074413605,476
2630000,5260.000000154104,300.53228677224604,476
2635000,5270.000000156141,299.1335020974933,476
2640000,5280.000000158178,299.92950377077943,476
2645000,5290.000000160216,299.5157827744312,476
2650000,5300.000000162253,298.2581699980156,476
2655000,5310.00000016429,300.0054734877233,476
2660000,5320.0000001663275,300.186465368661,476
2665000,5330.000000168365,299.8359345501432,476
2670000,5340.000000170402,300.2150756171259,476
2675000,5350.000000172439,299.6782023147889,476
2680000,5360.000000174477,301.5255532344067,476
2685000,5370.000000176514,301.28183548415296,476
2690000,5380.000000178551,300.5391408503172,476
2695000,5390.000000180588,301.4395677195072,476
2700000,5400.000000182626,299.76721688999726,476
2705000,5410.000000184663,301.7119841579428,476
2710000,5420.0000001867,302.6102884739236,476
2715000,5430.000000188737,297.60269903511795,476
2720000,5440.000000190775,300.68623820969646,476
2725000,5450.000000192812,300.14401430447816,476
2730000,5460.000000194849,298.1271023373511,476
2735000,5470.0000001968865,299.85547972761066,476
2740000,5480.000000198924,300.1627635244923,476
2745000,5490.000000200961,301.07415691859615,476
2750000,5500.000000202998,302.1861315909637,476
2755000,5510.000000205036,301.68470050523365,476
2760000,5520.000000207073,299.13058358683077,476
2765000,5530.00000020911,299.109159065376,476
2770000,5540.000000211147,298.21485664659156,476
2775000,5550.000000213185,300.38120962559964,476
2780000,5560.000000215222,301.1955183203146,476
2785000,5570.000000217259,300.9846338150148,476
2790000,5580.000000219296,301.4213049179369,476
2795000,5590.000000221334,301.7140624912934,476
2800000,5600.000000223371,301.9268263405805,476
2805000,5610.000000225408,302.0809325475358,476
2810000,5620.0000002274455,301.03033503879914,476
2815000,5630.000000229483,296.20108428941967,476
2820000,5640.00000023152,301.1843306961081,476
2825000,5650.000000233557,299.28115220510415,476
2830000,5660.000000235595,299.9850439130853,476
2835000,5670.000000237632,302.3722971953488,476
2840000,5680.000000239669,300.25080526281306,476
2845000,5690.000000241706,300.756105586164,476
2850000,5700.000000243744,298.3852136515543,476
2855000,5710.000000245781,300.1448987016487,476
2860000,5720.000000247818,302.1798081511949,476
2865000,5730.0000002498555,298.92606674115837,476
2870000,5740.000000251893,298.49266790776704,476
2875000,5750.00000025393,301.03097622674767,476
2880000,5760.000000255967,300.7137429616983,476
2885000,5770.000000258005,300.878019736114,476
2890000,5780.000000260042,301.99231595105414,476
2895000,5790.000000262079,302.2062737365214,476
2900000,5800.000000264116,303.55314429736717,476
2905000,5810.000000266154,298.7487008886196,476
2910000,5820.000000268191,299.7231739109076,476
2915000,5830.000000270228,299.60731788157534,476
2920000,5840.000000272265,299.000754082205,476
2925000,5850.000000274303,298.67825865399124,476
2930000,5860.00000027634,300.0835878678055,476
2935000,5870.000000278377,302.38954294017304,476
2940000,5880.0000002804145,297.76533967476826,476
2945000,5890.000000282452,300.0165063424249,476
2950000,5900.000000284489,297.7113472275108,476
2955000,5910.000000286526,298.60171407888663,476
2960000,5920.000000288564,299.5550721187296,476
2965000,5930.000000290601,301.3243307681943,476
2970000,5940.000000292638,299.6074726510802,476
2975000,5950.000000294675,301.6965735372473,476
2980000,5960.000000296713,300.58218888259006,476
2985000,5970.00000029875,302.18807726473887,476
2990000,5980.000000300787,299.5233001503802,476
2995000,5990.000000302824,299.40328745434675,476
3000000,6000.000000304862,300.30975033422527,476
3005000,6010.000000306899,301.1830925400694,476
3010000,6020.000000308936,299.2750719745571,476
3015000,6030.0000003109735,299.7276401166185,476
3020000,6040.000000313011,300.001228381305,476
3025000,6050.000000315048,299.5726495124927,476
3030000,6060.000000317085,300.7997948063855,476
3035000,6070.000000319123,299.60913089577485,476
3040000,6080.00000032116,300.1780635955415,476
3045000,6090.000000323197,301.5220598655833,476
3050000,6100.000000325234,298.77041283915474,476
3055000,6110.000000327272,299.0429177173074,476
3060000,6120.000000329309,301.16480762856986,476
3065000,6130.000000331346,299.8412188232368,476
3070000,6140.0000003333835,302.1033077959488,476
3075000,6150.000000335421,300.01772238853437,476
3080000,6160.000000337458,300.23369217756436,476
3085000,6170.000000339495,302.6514571622093,476
3090000,6180.0000003415325,300.4073656719164,476
3095000,6190.00000034357,300.46082748087167,476
3100000,6200.000000345607,299.8889099406546,476
3105000,6210.000000347644,299.033432557654,476
3110000,6220.000000349682,299.1774124170074,476
3115000,6230.000000351719,300.51011051319637,476
3120000,6240.000000353756,300.917110091049,476
3125000,6250.000000355793,300.1379119640019,476
3130000,6260.000000357831,300.99770078320853,476
3135000,6270.000000359868,300.3176877988302,476
3140000,6280.000000361905,299.5264839801939,476
3145000,6290.0000003639425,302.02621047261266,476
3150000,6300.00000036598,298.3739154777015,476
3155000,6310.000000368017,297.9077276192148,476
3160000,6320.000000370054,298.92224172339604,476
3165000,6330.000000372092,303.0621933181072,476
3170000,6340.000000374129,302.21211075784646,476
